trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20241125,7210,2313,2026
20241125,7220,140,128
20241125,7230,1266,1314
20241125,7240,97,110
20241125,7250,115,96
20241125,7260,257,241
20241125,7270,685,263
20241125,7280,54,30
20241125,7290,1078,1394
20241125,7300,194,294
20241125,7310,853,829
20241125,7320,158,162
20241125,7330,85,113
20241125,7331,18,14
20241125,7332,1590,1595
20241125,7333,13,22
20241125,7334,22,13
20241125,7335,178,190
20241125,7336,246,184
20241125,7350,718,770
20241125,7360,6154,6462
20241125,7361,142,176
20241125,7380,930,866
20241125,7390,669,660
20241126,900,9695,8831
20241126,910,1561,1636
20241126,920,2774,2332
20241126,930,6971,6986
20241126,940,2901,2996
20241126,950,2917,2277
20241126,960,11799,12428
20241126,970,14956,15202
20241126,980,16925,18086
20241126,990,20180,20435
20241126,1000,60804,60191
20241126,1010,5401,5169
20241126,1020,23812,23525
20241126,1030,4077,3923
20241126,1040,14642,14677
20241126,1050,1429,1455
20241126,1060,1794,1766
20241126,1070,9194,9280
20241126,1080,26297,27001
20241126,1090,10526,10142
20241126,1100,20959,21629
20241126,1110,6335,6192
20241126,1120,5359,5113
20241126,1130,1835,1809
20241126,1140,402,391
20241126,1150,1090,1079
20241126,1160,3521,3544
20241126,1170,5318,5451
20241126,1180,6441,6242
20241126,1190,3357,3340
20241126,1191,284,310
20241126,1192,1974,2100
20241126,1193,731,794
20241126,1194,3428,3539
20241126,1201,79,65
20241126,1202,197,176
20241126,1203,493,494
20241126,1204,69,65
20241126,1205,41,48
20241126,1206,12,12
20241126,1207,3,38
20241126,1208,154,133
20241126,1210,17108,16982
20241126,1220,1559,1453
20241126,1230,708,683
20241126,1240,337,319
20241126,1250,8493,8687
20241126,2110,34,36
20241126,2120,91,84
20241126,2130,1247,1196
20241126,2140,36,33
20241126,2150,577,597
20241126,2160,43,49
20241126,2170,742,728
20241126,2180,1623,1546
20241126,2190,291,294
20241126,2200,2659,2610
20241126,2210,96,98
20241126,2220,1200,1189
20241126,2230,2224,2260
20241126,2240,452,450
20241126,2250,719,750
20241126,2260,1275,206
20241126,3140,359,392
20241126,3150,909,871
20241126,3160,5578,5627
20241126,3170,152,166
20241126,3180,1203,1167
20241126,3190,660,669
20241126,3210,393,395
20241126,3220,2280,2301
20241126,3230,7321,7468
20241126,3240,1054,976
20241126,3250,2311,2257
20241126,3260,722,706
20241126,3270,3186,3215
20241126,3280,2045,2020
20241126,3290,1424,1392
20241126,3300,18707,18705
20241126,3310,1857,1904
20241126,3320,3232,3115
20241126,3330,591,589
20241126,3340,6238,6530
20241126,3350,567,1613
20241126,3360,11316,11414
20241126,3370,1079,1163
20241126,3380,754,783
20241126,3390,7059,6931
20241126,3400,579,576
20241126,3410,1127,1124
20241126,3420,2102,2163
20241126,3430,892,969
20241126,3431,9,8
20241126,3432,53,52
20241126,3433,3,9
20241126,3434,26,22
20241126,3435,30,41
20241126,3436,28,40
20241126,3450,810,760
20241126,3460,182,179
20241126,3470,4639,4494
20241126,3480,1607,1610
20241126,3490,114,108
20241126,4050,1578,1779
20241126,4060,1444,1583
20241126,4070,725,732
20241126,4080,8419,8200
20241126,4090,600,611
20241126,4100,180,165
20241126,4110,680,630
20241126,4120,4829,4799
20241126,4130,986,927
20241126,4140,583,552
20241126,4150,1208,1526
20241126,4160,209,202
20241126,4170,3587,3508
20241126,4180,1667,1508
20241126,4190,2133,2110
20241126,4200,2818,3018
20241126,4210,4122,4044
20241126,4220,20753,20899
20241126,4250,1459,1388
20241126,4260,725,748
20241126,4270,339,375
20241126,4271,602,608
20241126,4272,2111,2102
20241126,4290,2257,2141
20241126,4300,1781,1782
20241126,4310,2568,2758
20241126,4320,1267,1390
20241126,4330,2321,2336
20241126,4340,10722,10507
20241126,4350,889,834
20241126,4360,960,1052
20241126,4370,1532,1528
20241126,4380,447,460
20241126,4390,662,749
20241126,4400,12525,12140
20241126,4410,944,944
20241126,4420,1917,1836
20241126,4430,1588,1514
20241126,4440,5779,5361
20241126,4450,705,728
20241126,4460,1273,1303
20241126,4470,195,188
20241126,5000,10018,10047
20241126,5010,339,344
20241126,5020,204,198
20241126,5030,977,982
20241126,5040,297,288
20241126,5050,3744,3794
20241126,5060,223,208
20241126,5070,628,602
20241126,5080,40,36
20241126,5090,578,581
20241126,5100,204,171
20241126,5110,73,156
20241126,5120,932,911
20241126,5130,75,1
20241126,5160,3,6
20241126,5190,250,256
20241126,5200,37,17
20241126,5210,950,998
20241126,5220,176,155
20241126,5230,855,893
20241126,5240,22,24
20241126,6000,4801,4472
20241126,6010,5,6
20241126,6020,212,228
20241126,6030,48,47
20241126,6040,10,11
20241126,6050,631,597
20241126,6060,5,9
20241126,6070,746,763
20241126,6080,187,171
20241126,6090,10,11
20241126,6100,14,9
20241126,6110,1472,1363
20241126,6120,5,6
20241126,6130,697,637
20241126,6140,46,43
20241126,6150,7,9
20241126,6160,457,425
20241126,6170,44,63
20241126,6180,395,434
20241126,6190,20,16
20241126,6200,13,12
20241126,6210,46,46
20241126,6220,397,360
20241126,6230,13,14
20241126,6240,249,282
20241126,6250,572,563
20241126,7000,9208,9806
20241126,7010,164,160
20241126,7020,24,17
20241126,7030,410,414
20241126,7040,23,30
20241126,7050,57,60
20241126,7060,771,800
20241126,7070,8,5
20241126,7080,12,18
20241126,7090,767,764
20241126,7100,200,201
20241126,7110,15,19
20241126,7120,491,497
20241126,7130,598,687
20241126,7150,510,514
20241126,7160,4009,3894
20241126,7170,44,46
20241126,7180,136,127
20241126,7190,4015,4131
20241126,7200,143,188
20241126,7210,1676,1691
20241126,7220,131,107
20241126,7230,1023,1071
20241126,7240,41,41
20241126,7250,72,60
20241126,7260,231,169
20241126,7270,136,112
20241126,7280,46,9
20241126,7290,564,646
20241126,7300,164,177
20241126,7310,747,747
20241126,7320,137,206
20241126,7330,128,98
20241126,7331,3,3
20241126,7332,664,612
20241126,7333,8,14
20241126,7334,24,14
20241126,7335,84,99
20241126,7336,114,83
20241126,7350,308,376
20241126,7360,4208,4215
20241126,7361,54,66
20241126,7380,835,769
20241126,7390,625,624
20241127,900,10018,9332
20241127,910,1639,1756
20241127,920,2811,2424
20241127,930,7125,7138
20241127,940,3023,3027
20241127,950,2868,2267
20241127,960,12156,12752
20241127,970,15089,15367
20241127,980,17593,18180
20241127,990,20817,21204
20241127,1000,61556,60678
20241127,1010,5650,5553
20241127,1020,24463,24471
20241127,1030,4130,4026
20241127,1040,14775,15012
20241127,1050,1570,1527
20241127,1060,1812,1869
20241127,1070,9879,9956
20241127,1075,2,2
20241127,1080,27079,28080
20241127,1090,10988,10787
20241127,1100,22130,23007
20241127,1110,6655,6354
20241127,1120,5887,5527
20241127,1130,2208,2054
20241127,1140,436,436
20241127,1150,1104,1050
20241127,1160,3688,3822
20241127,1170,5521,5714
20241127,1180,6503,6476
20241127,1190,3384,3378
20241127,1191,375,351
20241127,1192,2101,2122
20241127,1193,759,784
20241127,1194,3535,3653
20241127,1201,63,69
20241127,1202,256,178
20241127,1203,563,582
20241127,1204,105,99
20241127,1205,52,44
20241127,1206,25,46
20241127,1207,6,77
20241127,1208,235,218
20241127,1210,17918,17605
20241127,1220,1672,1530
20241127,1230,676,679
20241127,1240,379,372
20241127,1250,8709,8903
20241127,2110,67,47
20241127,2120,82,88
20241127,2130,1465,1367
20241127,2140,36,38
20241127,2150,643,630
20241127,2160,52,55
20241127,2170,752,708
20241127,2180,1600,1599
20241127,2190,286,285
20241127,2200,2702,2660
20241127,2210,98,95
20241127,2220,1202,1142
20241127,2230,2427,2242
20241127,2240,477,459
20241127,2250,786,762
20241127,2260,472,223
20241127,3140,401,384
20241127,3150,872,911
20241127,3160,5699,5672
20241127,3170,159,156
20241127,3180,1081,1097
20241127,3190,713,658
20241127,3210,426,427
20241127,3220,2394,2407
20241127,3230,7616,7709
20241127,3240,1048,1021
20241127,3250,2155,2282
20241127,3260,745,752
20241127,3270,3181,3228
20241127,3280,2074,2039
20241127,3290,1439,1424
20241127,3300,18942,18255
20241127,3310,1913,1852
20241127,3320,3348,3213
20241127,3330,610,638
20241127,3340,6376,6255
20241127,3350,542,828
20241127,3360,11336,11485
20241127,3370,954,1080
20241127,3380,770,798
20241127,3390,6933,7066
20241127,3400,554,533
20241127,3410,1055,1100
20241127,3420,2186,2179
20241127,3430,841,883
20241127,3431,11,10
20241127,3432,59,44
20241127,3433,8,13
20241127,3434,31,32
20241127,3435,44,39
20241127,3436,69,65
20241127,3450,708,680
20241127,3460,185,191
20241127,3470,4537,4489
20241127,3480,1579,1574
20241127,3490,118,114
20241127,4050,1609,1607
20241127,4060,1522,1536
20241127,4070,743,767
20241127,4080,8540,8557
20241127,4090,664,666
20241127,4100,194,190
20241127,4110,563,585
20241127,4120,4861,4915
20241127,4130,991,944
20241127,4140,556,539
20241127,4150,1264,1282
20241127,4160,213,206
20241127,4170,3516,3550
20241127,4180,1665,1518
20241127,4190,2112,2094
20241127,4200,2859,2931
20241127,4210,4232,4129
20241127,4220,20743,21209
20241127,4250,1384,1339
20241127,4260,729,741
20241127,4270,354,339
20241127,4271,643,630
20241127,4272,2298,2186
20241127,4290,2174,2150
20241127,4300,1783,1842
20241127,4310,2523,2773
20241127,4320,1306,1403
20241127,4330,2389,2346
20241127,4340,10227,10472
20241127,4350,875,902
20241127,4360,938,985
20241127,4370,1554,1571
20241127,4380,427,479
20241127,4390,703,748
20241127,4400,12533,12725
20241127,4410,1006,1011
20241127,4420,2042,1942
20241127,4430,1601,1528
20241127,4440,5513,5425
20241127,4450,711,740
20241127,4460,1295,1334
20241127,4470,216,213
20241127,5000,10129,10114
20241127,5010,348,310
20241127,5020,207,222
20241127,5030,1037,943
20241127,5040,354,335
20241127,5050,3692,3738
20241127,5060,217,219
20241127,5070,685,668
20241127,5080,38,35
20241127,5090,532,503
20241127,5100,178,164
20241127,5110,65,167
20241127,5120,1005,860
20241127,5130,95,0
20241127,5160,1,3
20241127,5190,330,299
20241127,5200,16,21
20241127,5210,1009,936
20241127,5220,128,189
20241127,5230,965,905
20241127,5240,12,17
20241127,6000,4324,4205
20241127,6010,20,20
20241127,6020,253,215
20241127,6030,57,59
20241127,6040,14,8
20241127,6050,622,519
20241127,6060,16,11
20241127,6070,770,711
20241127,6080,145,147
20241127,6090,7,8
20241127,6100,18,18
20241127,6110,1353,1300
20241127,6120,3,5
20241127,6130,604,603
20241127,6140,29,39
20241127,6150,8,6
20241127,6160,423,425
20241127,6170,44,55
20241127,6180,356,338
20241127,6190,20,26
20241127,6200,18,13
20241127,6210,75,64
20241127,6220,363,326
20241127,6230,17,15
20241127,6240,306,266
20241127,6250,576,584
20241127,7000,9445,9273
20241127,7010,187,178
20241127,7020,17,20
20241127,7030,475,453
20241127,7040,25,22
20241127,7050,57,58
20241127,7060,814,810
20241127,7070,9,8
20241127,7080,13,17
20241127,7090,896,825
20241127,7100,205,215
20241127,7110,14,15
20241127,7120,486,532
20241127,7130,625,720
20241127,7150,585,588
20241127,7160,4257,4132
20241127,7170,38,45
20241127,7180,117,124
20241127,7190,3700,3603
20241127,7200,150,136
20241127,7210,1741,1856
20241127,7220,142,100
20241127,7230,1078,1137
20241127,7240,46,43
20241127,7250,70,69
20241127,7260,186,188
20241127,7270,330,104
20241127,7280,32,44
20241127,7290,706,866
20241127,7300,183,235
20241127,7310,805,840
20241127,7320,184,269
20241127,7330,101,83
20241127,7331,6,7
20241127,7332,1213,1305
20241127,7333,6,10
20241127,7334,16,13
20241127,7335,185,99
20241127,7336,201,115
20241127,7350,633,618
20241127,7360,5385,5772
20241127,7361,119,138
20241127,7380,869,840
20241127,7390,612,637
20241128,900,10112,9230
20241128,910,1606,1717
20241128,920,2761,2418
20241128,930,7216,7131
20241128,940,3044,3086
20241128,950,2876,2356
20241128,960,12208,12944
20241128,970,14921,15246
20241128,980,18268,19256
20241128,990,20385,20935
20241128,1000,63976,62321
20241128,1010,5719,5469
20241128,1020,24243,24559
20241128,1030,3975,3924
20241128,1040,15035,15276
20241128,1050,1573,1520
20241128,1060,1903,1906
20241128,1070,9865,9899
20241128,1075,5,5
20241128,1080,27709,28690
20241128,1090,10979,10580
20241128,1100,22743,22926
20241128,1110,6416,6409
20241128,1120,5602,5322
20241128,1130,2166,2137
20241128,1140,413,416
20241128,1150,1145,1124
20241128,1160,4126,4156
20241128,1170,5750,5923
20241128,1180,6614,6691
20241128,1190,3502,3512
20241128,1191,362,343
20241128,1192,2183,2194
20241128,1193,833,830
20241128,1194,3735,3959
20241128,1201,117,128
20241128,1202,539,208
20241128,1203,654,639
20241128,1204,103,108
20241128,1205,47,39
20241128,1206,26,27
20241128,1207,3,350
20241128,1208,255,247
20241128,1210,19403,19007
20241128,1220,1767,1534
20241128,1230,714,702
20241128,1240,416,405
20241128,1250,8935,9208
20241128,2110,41,29
20241128,2120,111,116
20241128,2130,1337,1247
20241128,2140,41,41
20241128,2150,561,523
20241128,2160,133,142
20241128,2170,759,810
20241128,2180,1526,1551
20241128,2190,298,314
20241128,2200,2610,2598
20241128,2210,87,84
20241128,2220,1194,1234
20241128,2230,2483,2310
20241128,2240,455,481
20241128,2250,755,768
20241128,2260,1102,242
20241128,3140,416,403
20241128,3150,916,982
20241128,3160,6052,5828
20241128,3170,172,163
20241128,3180,1011,1058
20241128,3190,780,806
20241128,3210,476,445
20241128,3220,2422,2400
20241128,3230,7501,8073
20241128,3240,1124,1027
20241128,3250,2306,2359
20241128,3260,775,759
20241128,3270,3201,3309
20241128,3280,2076,2090
20241128,3290,1395,1445
20241128,3300,20115,19461
20241128,3310,1962,1956
20241128,3320,3374,3045
20241128,3330,575,641
20241128,3340,6568,6543
20241128,3350,561,1454
20241128,3360,11920,11944
20241128,3370,1078,1256
20241128,3380,805,843
20241128,3390,7027,7382
20241128,3400,570,574
20241128,3410,1066,1142
20241128,3420,2128,2246
20241128,3430,926,936
20241128,3431,11,8
20241128,3432,66,39
20241128,3433,5,8
20241128,3434,30,43
20241128,3435,11,54
20241128,3436,34,28
20241128,3450,736,796
20241128,3460,182,202
20241128,3470,4568,4727
20241128,3480,1598,1661
20241128,3490,123,122
20241128,4050,1609,1514
20241128,4060,1970,1575
20241128,4070,734,750
20241128,4080,8795,8770
20241128,4090,652,692
20241128,4100,173,197
20241128,4110,633,666
20241128,4120,4833,5084
20241128,4130,964,922
20241128,4140,532,531
20241128,4150,1180,1211
20241128,4160,217,217
20241128,4170,3468,3446
20241128,4180,1700,1522
20241128,4190,2186,2116
20241128,4200,2921,2948
20241128,4210,4628,4079
20241128,4220,22200,22493
20241128,4250,1678,1456
20241128,4260,744,778
20241128,4270,354,388
20241128,4271,755,622
20241128,4272,2544,2595
20241128,4290,2289,2197
20241128,4300,1726,1813
20241128,4310,2534,2854
20241128,4320,1333,1464
20241128,4330,2514,2401
20241128,4340,11157,11166
20241128,4350,801,786
20241128,4360,959,1025
20241128,4370,1548,1568
20241128,4380,492,485
20241128,4390,678,691
20241128,4400,13017,13008
20241128,4410,957,1004
20241128,4420,2003,1910
20241128,4430,1499,1467
20241128,4440,6161,5646
20241128,4450,674,719
20241128,4460,1253,1323
20241128,4470,185,192
20241128,5000,10509,10411
20241128,5010,329,303
20241128,5020,234,206
20241128,5030,961,942
20241128,5040,314,317
20241128,5050,3747,3901
20241128,5060,213,214
20241128,5070,566,556
20241128,5080,48,40
20241128,5090,471,519
20241128,5100,170,197
20241128,5110,62,124
20241128,5120,996,1042
20241128,5130,60,0
20241128,5160,1,1
20241128,5190,241,212
20241128,5200,25,25
20241128,5210,888,835
20241128,5220,160,170
20241128,5230,864,788
20241128,5240,35,24
20241128,6000,4630,4953
20241128,6010,6,6
20241128,6020,220,214
20241128,6030,57,53
20241128,6040,12,10
20241128,6050,610,665
20241128,6060,3,14
20241128,6070,728,779
20241128,6080,169,132
20241128,6090,9,5
20241128,6100,14,8
20241128,6110,1359,1352
20241128,6120,11,7
20241128,6130,654,609
20241128,6140,29,33
20241128,6150,8,5
20241128,6160,499,560
20241128,6170,42,57
20241128,6180,598,474
20241128,6190,19,20
20241128,6200,13,21
20241128,6210,51,107
20241128,6220,406,416
20241128,6230,9,12
20241128,6240,596,262
20241128,6250,605,594
20241128,7000,9582,9716
20241128,7010,167,173
20241128,7020,15,11
20241128,7030,434,377
20241128,7040,18,14
20241128,7050,51,54
20241128,7060,776,847
20241128,7070,1,1
20241128,7080,10,51
20241128,7090,854,831
20241128,7100,190,192
20241128,7110,10,9
20241128,7120,481,542
20241128,7130,656,697
20241128,7150,589,571
20241128,7160,4310,4093
20241128,7170,42,47
20241128,7180,132,126
20241128,7190,4184,3739
20241128,7200,152,134
20241128,7210,1832,2142
20241128,7220,106,100
20241128,7230,1120,1165
20241128,7240,100,98
20241128,7250,53,61
20241128,7260,191,161
20241128,7270,443,179
20241128,7280,44,33
20241128,7290,773,1066
20241128,7300,207,289
20241128,7310,810,846
20241128,7320,156,304
20241128,7330,209,111
20241128,7331,26,15
20241128,7332,1367,1320
20241128,7333,10,9
20241128,7334,11,13
20241128,7335,195,252
20241128,7336,375,241
20241128,7350,848,847
20241128,7360,5499,5940
20241128,7361,166,187
20241128,7380,896,831
20241128,7390,637,651
20241129,900,12221,11286
20241129,910,1713,1803
20241129,920,2946,2817
20241129,930,7423,7581
20241129,940,3278,3198
20241129,950,3009,2334
20241129,960,12970,13433
20241129,970,15438,15362
20241129,980,19091,20704
20241129,990,23189,23184
20241129,1000,82426,74357
20241129,1010,5966,6099
20241129,1020,30323,30725
20241129,1030,4629,4145
20241129,1040,17371,17577
20241129,1050,1657,1665
20241129,1060,1971,1929
20241129,1070,11018,11037
20241129,1080,32441,34617
20241129,1090,13299,12153
20241129,1100,30290,29088
20241129,1110,7390,7340
20241129,1120,6582,6401
20241129,1130,2333,2499
20241129,1140,463,512
20241129,1150,1187,1189
20241129,1160,4543,4744
20241129,1170,7551,7066
20241129,1180,7728,8117
20241129,1190,3846,3992
20241129,1191,473,424
20241129,1192,3341,2745
20241129,1193,1265,987
20241129,1194,5003,5692
20241129,1201,84,101
20241129,1202,201,210
20241129,1203,769,765
20241129,1204,89,105
20241129,1205,55,46
20241129,1206,29,28
20241129,1207,19,34
20241129,1208,265,300
20241129,1210,26743,25508
20241129,1220,2112,1779
20241129,1230,804,866
20241129,1240,352,373
20241129,1250,10973,12284
20241129,2110,51,50
20241129,2120,86,96
20241129,2130,2840,1398
20241129,2140,31,35
20241129,2150,590,620
20241129,2160,62,62
20241129,2170,834,1026
20241129,2180,1851,2223
20241129,2190,324,392
20241129,2200,3162,3831
20241129,2210,91,118
20241129,2220,1504,2121
20241129,2230,4079,3879
20241129,2240,591,705
20241129,2250,790,982
20241129,2260,324,270
20241129,3140,432,494
20241129,3150,1384,1435
20241129,3160,8078,7725
20241129,3170,256,184
20241129,3180,1192,1328
20241129,3190,779,948
20241129,3210,503,616
20241129,3220,3042,2797
20241129,3230,9925,12987
20241129,3240,1239,1287
20241129,3250,2910,3317
20241129,3260,774,979
20241129,3270,3938,4195
20241129,3280,2673,2807
20241129,3290,1923,1875
20241129,3300,33274,30107
20241129,3310,2522,2455
20241129,3320,4582,3749
20241129,3330,755,897
20241129,3340,12855,9243
20241129,3350,864,917
20241129,3360,15595,18188
20241129,3370,1183,1848
20241129,3380,927,1139
